70.7063,-159.32,20.77
70.7097,-159.1976,20.75
70.713,-159.0751,20.81
70.7161,-158.9526,20.8
70.7193,-158.8301,20.85
70.7223,-158.7075,20.85
70.7253,-158.585,20.91
70.7281,-158.4623,20.97
70.731,-158.3397,21.04
70.7337,-158.217,21.12
70.7363,-158.0943,21.19
70.7389,-157.9716,21.22
70.7414,-157.8488,21.31
70.7438,-157.726,21.41
70.7461,-157.6032,21.45
70.7484,-157.4804,21.5
70.7506,-157.3575,21.56
70.7527,-157.2346,21.63
70.7547,-157.1117,21.71
70.7566,-156.9888,21.8
70.7585,-156.8658,21.83
70.7603,-156.7428,21.94
70.762,-156.6199,21.99
70.7636,-156.4968,22.06
70.7652,-156.3738,22.14
70.7667,-156.2508,22.21
70.7681,-156.1277,22.29
70.7694,-156.0047,22.38
70.7706,-155.8816,22.4
70.7718,-155.7585,22.56
70.7729,-155.6354,22.6
70.7739,-155.5122,22.7
70.7748,-155.3891,22.75
70.7756,-155.266,22.86
70.7764,-155.1428,22.91
70.7771,-155.0197,23.03
70.7777,-154.8965,23.15
70.7782,-154.7733,23.28
70.7787,-154.6502,23.4
70.7791,-154.527,23.6
70.7794,-154.4038,23.73
70.7796,-154.2806,23.93
70.7797,-154.1574,24.15
70.7798,-154.0342,24.36
70.7798,-153.911,24.57
70.7797,-153.7878,24.73
70.7795,-153.6647,24.93
70.7792,-153.5415,25.14
70.7789,-153.4183,25.36
70.7785,-153.2951,25.5
70.778,-153.1719,25.65
70.7774,-153.0488,25.72
70.7768,-152.9256,25.8
70.7761,-152.8024,25.81
70.7753,-152.6793,25.74
70.7744,-152.5562,25.74
70.7734,-152.433,25.6
70.7724,-152.3099,25.46
70.6425,-160.0426,21.17
70.6463,-159.9206,21.08
70.65,-159.7986,21
70.6536,-159.6765,20.92
70.6572,-159.5545,20.9
70.6607,-159.4323,20.89
70.6641,-159.3102,20.88
70.6675,-159.188,20.86
70.6707,-159.0658,20.85
70.6739,-158.9435,20.91
70.677,-158.8212,20.91
70.6801,-158.6989,20.97
70.683,-158.5765,21.03
70.6859,-158.4541,21.1
70.6887,-158.3317,21.11
70.6914,-158.2092,21.19
70.6941,-158.0867,21.27
70.6966,-157.9642,21.36
70.6991,-157.8417,21.39
70.7015,-157.7191,21.49
70.7039,-157.5965,21.54
70.7061,-157.4739,21.59
70.7083,-157.3513,21.66
70.7104,-157.2286,21.73
70.7124,-157.1059,21.81
70.7143,-156.9832,21.9
70.7162,-156.8605,21.93
70.718,-156.7378,22.04
70.7197,-156.615,22.09
70.7213,-156.4922,22.16
70.7229,-156.3694,22.23
70.7243,-156.2466,22.31
70.7257,-156.1238,22.38
70.727,-156.0009,22.47
70.7283,-155.8781,22.49
70.7294,-155.7552,22.65
70.7305,-155.6323,22.68
70.7315,-155.5094,22.79
70.7324,-155.3865,22.89
70.7333,-155.2636,22.94
70.7341,-155.1407,23.05
70.7347,-155.0178,23.17
70.7354,-154.8948,23.22
70.7359,-154.7719,23.35
70.7363,-154.6489,23.54
70.7367,-154.526,23.66
70.737,-154.403,23.79
70.7372,-154.2801,23.99
70.7374,-154.1571,24.21
70.7374,-154.0342,24.41
70.7374,-153.9112,24.55
70.7373,-153.7882,24.77
70.7371,-153.6653,24.98
70.7369,-153.5423,25.19
70.7366,-153.4194,25.33
70.7361,-153.2964,25.47
70.7357,-153.1735,25.62
70.7351,-153.0505,25.69
70.7344,-152.9276,25.77
70.7337,-152.8047,25.77
70.7329,-152.6817,25.7
70.732,-152.5588,25.71
70.7311,-152.4359,25.56
70.5964,-160.1532,21.35
70.6003,-160.0315,21.27
70.6041,-159.9097,21.19
